"","j","prior_mu","prior_sigma","prior_weight","log_C","grid","prior_d","post_d"
"3520","2",0.45,1,0.25,-393.960409471214,20.7903951975988,5.75728800866875e-91,5.67327689590056e-78
"3521","2",0.45,1,0.25,-393.960409471214,20.8304152076038,2.54885161860546e-91,2.55426274249625e-78
"3522","2",0.45,1,0.25,-393.960409471214,20.8704352176088,1.12661514554451e-91,1.14783976869988e-78
"3523","2",0.45,1,0.25,-393.960409471214,20.9104552276138,4.9717702392676e-92,5.14850418262068e-79
"3524","2",0.45,1,0.25,-393.960409471214,20.9504752376188,2.1905387938021e-92,2.30496836143156e-79
"3525","2",0.45,1,0.25,-393.960409471214,20.9904952476238,9.63596648278107e-93,1.02998987628675e-79
"3526","2",0.45,1,0.25,-393.960409471214,21.0305152576288,4.23198428212458e-93,4.59393689537919e-80
"3527","2",0.45,1,0.25,-393.960409471214,21.0705352676338,1.85565503694935e-93,2.04513117380426e-80
"3528","2",0.45,1,0.25,-393.960409471214,21.1105552776388,8.12371870595043e-94,9.08743629257025e-81
"3529","2",0.45,1,0.25,-393.960409471214,21.1505752876438,3.55072422076635e-94,4.03037679491049e-81
"3530","2",0.45,1,0.25,-393.960409471214,21.1905952976488,1.54947096196617e-94,1.78416071611752e-81
"3531","2",0.45,1,0.25,-393.960409471214,21.2306153076538,6.7507865152983e-95,7.88326891230638e-82
"3532","2",0.45,1,0.25,-393.960409471214,21.2706353176588,2.936498208084e-95,3.4766642217364e-82
"3533","2",0.45,1,0.25,-393.960409471214,21.3106553276638,1.27529171871872e-95,1.53039376064686e-82
"3534","2",0.45,1,0.25,-393.960409471214,21.3506753376688,5.52960071175398e-96,6.7239991311593e-83
"3535","2",0.45,1,0.25,-393.960409471214,21.3906953476738,2.39377010335372e-96,2.94873760195282e-83
"3536","2",0.45,1,0.25,-393.960409471214,21.4307153576788,1.03460729981796e-96,1.29070982838155e-83
"3537","2",0.45,1,0.25,-393.960409471214,21.4707353676838,4.46450250969884e-97,5.63903914282985e-84
"3538","2",0.45,1,0.25,-393.960409471214,21.5107553776888,1.92342403206507e-97,2.45904002251599e-84
"3539","2",0.45,1,0.25,-393.960409471214,21.5507753876938,8.27335077478134e-98,1.07031121020074e-84
"3540","2",0.45,1,0.25,-393.960409471214,21.5907953976988,3.55297597999095e-98,4.64984560867062e-85
"3541","2",0.45,1,0.25,-393.960409471214,21.6308154077038,1.52337750509759e-98,2.01628057848251e-85
"3542","2",0.45,1,0.25,-393.960409471214,21.6708354177089,6.52119577673714e-99,8.72664619662039e-86
"3543","2",0.45,1,0.25,-393.960409471214,21.7108554277139,2.78709243414706e-99,3.76988178426852e-86
"3544","2",0.45,1,0.25,-393.960409471214,21.7508754377189,1.18926856465641e-99,1.62551899636632e-86
"3545","2",0.45,1,0.25,-393.960409471214,21.7908954477239,5.06655708433952e-100,6.99584717850523e-87
"3546","2",0.45,1,0.25,-393.960409471214,21.8309154577289,2.15501538108645e-100,3.00519404259129e-87
"3547","2",0.45,1,0.25,-393.960409471214,21.8709354677339,9.15149910779023e-101,1.28851256603464e-87
"3548","2",0.45,1,0.25,-393.960409471214,21.9109554777389,3.88006090411559e-101,5.51427885359642e-88
"3549","2",0.45,1,0.25,-393.960409471214,21.9509754877439,1.64243910632163e-101,2.35544360434124e-88
"3550","2",0.45,1,0.25,-393.960409471214,21.9909954977489,6.94135801776702e-102,1.00424715517806e-88
"3551","2",0.45,1,0.25,-393.960409471214,22.0310155077539,2.92889664147238e-102,4.27358568993719e-89
"3552","2",0.45,1,0.25,-393.960409471214,22.0710355177589,1.23386623746615e-102,1.81521521339635e-89
"3553","2",0.45,1,0.25,-393.960409471214,22.1110555277639,5.18963183222292e-103,7.6956927872412e-90
"3554","2",0.45,1,0.25,-393.960409471214,22.1510755377689,2.17926202142334e-103,3.25650094457116e-90
"3555","2",0.45,1,0.25,-393.960409471214,22.1910955477739,9.13664572374012e-104,1.37543025956737e-90
"3556","2",0.45,1,0.25,-393.960409471214,22.2311155577789,3.82444618101105e-104,5.79842192868891e-91
"3557","2",0.45,1,0.25,-393.960409471214,22.2711355677839,1.59828695789658e-104,2.43986007417005e-91
"3558","2",0.45,1,0.25,-393.960409471214,22.3111555777889,6.66876465097255e-105,1.02471687124258e-91
"3559","2",0.45,1,0.25,-393.960409471214,22.3511755877939,2.77805256900333e-105,4.29562841496633e-92
"3560","2",0.45,1,0.25,-393.960409471214,22.3911955977989,1.15542021548299e-105,1.79735296908262e-92
"3561","2",0.45,1,0.25,-393.960409471214,22.4312156078039,4.79781941323152e-106,7.50626479614955e-93
"3562","2",0.45,1,0.25,-393.960409471214,22.4712356178089,1.98908007231657e-106,3.12894711044079e-93
"3563","2",0.45,1,0.25,-393.960409471214,22.5112556278139,8.23313181934345e-107,1.3018363418342e-93
"3564","2",0.45,1,0.25,-393.960409471214,22.5512756378189,3.40237598858939e-107,5.40627808538658e-94
"3565","2",0.45,1,0.25,-393.960409471214,22.5912956478239,1.40379591448603e-107,2.24090881728108e-94
"3566","2",0.45,1,0.25,-393.960409471214,22.6313156578289,5.78269220716667e-108,9.27115406376144e-95
"3567","2",0.45,1,0.25,-393.960409471214,22.6713356678339,2.37826701828025e-108,3.82848731430766e-95
"3568","2",0.45,1,0.25,-393.960409471214,22.7113556778389,9.76552469918768e-109,1.57799063738995e-95
"3569","2",0.45,1,0.25,-393.960409471214,22.7513756878439,4.00345531893874e-109,6.49180432321047e-96
"3570","2",0.45,1,0.25,-393.960409471214,22.7913956978489,1.63862215482404e-109,2.66569343315055e-96
"3571","2",0.45,1,0.25,-393.960409471214,22.8314157078539,6.69617958288668e-110,1.09254355575075e-96
"3572","2",0.45,1,0.25,-393.960409471214,22.8714357178589,2.731994343104e-110,4.46941916930681e-97
"3573","2",0.45,1,0.25,-393.960409471214,22.9114557278639,1.11285077501475e-110,1.82493406784495e-97
"3574","2",0.45,1,0.25,-393.960409471214,22.9514757378689,4.5258327717839e-111,7.43750083346379e-98
"3575","2",0.45,1,0.25,-393.960409471214,22.9914957478739,1.837657225652e-111,3.02545450966962e-98
"3576","2",0.45,1,0.25,-393.960409471214,23.0315157578789,7.4496341251032e-112,1.22839480806577e-98
"3577","2",0.45,1,0.25,-393.960409471214,23.0715357678839,3.01515619046179e-112,4.97816234853196e-99
"3578","2",0.45,1,0.25,-393.960409471214,23.1115557778889,1.21839783410548e-112,2.01364946894177e-99
"3579","2",0.45,1,0.25,-393.960409471214,23.1515757878939,4.91555835004122e-113,8.12984778502619e-100
"3580","2",0.45,1,0.25,-393.960409471214,23.1915957978989,1.97998101764978e-113,3.27615678288896e-100
"3581","2",0.45,1,0.25,-393.960409471214,23.2316158079039,7.96257674094362e-114,1.31774280563437e-100
"3582","2",0.45,1,0.25,-393.960409471214,23.271635817909,3.19705913036119e-114,5.29030046277962e-101
"3583","2",0.45,1,0.25,-393.960409471214,23.311655827914,1.28159894112786e-114,2.11989194684011e-101
"3584","2",0.45,1,0.25,-393.960409471214,23.351675837919,5.12929933790734e-115,8.47873003306821e-102
"3585","2",0.45,1,0.25,-393.960409471214,23.391695847924,2.04959655590515e-115,3.38478883158184e-102
"3586","2",0.45,1,0.25,-393.960409471214,23.431715857929,8.17679583621156e-116,1.34870210391049e-102
"3587","2",0.45,1,0.25,-393.960409471214,23.471735867934,3.25688451323062e-116,5.36394317410938e-103
"3588","2",0.45,1,0.25,-393.960409471214,23.511755877939,1.29516767725882e-116,2.12929568093087e-103
"3589","2",0.45,1,0.25,-393.960409471214,23.551775887944,5.14226044817742e-117,8.43667741466239e-104
"3590","2",0.45,1,0.25,-393.960409471214,23.591795897949,2.0383866883519e-117,3.33649573412579e-104
"3591","2",0.45,1,0.25,-393.960409471214,23.631815907954,8.0672128022304e-118,1.31702299531951e-104
"3592","2",0.45,1,0.25,-393.960409471214,23.671835917959,3.18760783272812e-118,5.18895362779212e-105
"3593","2",0.45,1,0.25,-393.960409471214,23.711855927964,1.25750780963298e-118,2.04056232089399e-105
"3594","2",0.45,1,0.25,-393.960409471214,23.751875937969,4.95291562751135e-119,8.00946619374845e-106
"3595","2",0.45,1,0.25,-393.960409471214,23.791895947974,1.94767102001896e-119,3.13791310029118e-106
"3596","2",0.45,1,0.25,-393.960409471214,23.831915957979,7.64671155312562e-120,1.22704891614684e-106
"3597","2",0.45,1,0.25,-393.960409471214,23.871935967984,2.99735544602149e-120,4.78923842668987e-107
"3598","2",0.45,1,0.25,-393.960409471214,23.911955977989,1.17302216974842e-120,1.86575516802022e-107
"3599","2",0.45,1,0.25,-393.960409471214,23.951975987994,4.58330360367093e-121,7.25481688073114e-108
"3600","2",0.45,1,0.25,-393.960409471214,23.991995997999,1.78795039696055e-121,2.81567067316964e-108
"3601","2",0.45,1,0.25,-393.960409471214,24.032016008004,6.96364685953011e-122,1.09073903354416e-108
"3602","2",0.45,1,0.25,-393.960409471214,24.072036018009,2.7078365472411e-122,4.21738687823338e-109
"3603","2",0.45,1,0.25,-393.960409471214,24.112056028014,1.05126591954283e-122,1.62760724146999e-109
"3604","2",0.45,1,0.25,-393.960409471214,24.152076038019,4.07480808160706e-123,6.26959319537859e-110
"3605","2",0.45,1,0.25,-393.960409471214,24.192096048024,1.57690730711104e-123,2.41053079301912e-110
"3606","2",0.45,1,0.25,-393.960409471214,24.232116058029,6.09269735608171e-124,9.2505929568355e-111
"3607","2",0.45,1,0.25,-393.960409471214,24.272136068034,2.35026849799012e-124,3.54331710309649e-111
"3608","2",0.45,1,0.25,-393.960409471214,24.312156078039,9.05169239049853e-125,1.35467159563287e-111
"3609","2",0.45,1,0.25,-393.960409471214,24.352176088044,3.48053918192427e-125,5.16941714241864e-112
"3610","2",0.45,1,0.25,-393.960409471214,24.392196098049,1.33618841228969e-125,1.9689408827457e-112
"3611","2",0.45,1,0.25,-393.960409471214,24.432216108054,5.12145438017424e-126,7.48526729196647e-113
"3612","2",0.45,1,0.25,-393.960409471214,24.472236118059,1.95985232919221e-126,2.84030829841968e-113
"3613","2",0.45,1,0.25,-393.960409471214,24.512256128064,7.48786185955381e-127,1.07573965790934e-113
"3614","2",0.45,1,0.25,-393.960409471214,24.552276138069,2.85625338041042e-127,4.06660881919354e-114
"3615","2",0.45,1,0.25,-393.960409471214,24.592296148074,1.08777750276319e-127,1.53440898580533e-114
"3616","2",0.45,1,0.25,-393.960409471214,24.632316158079,4.13606968466707e-128,5.77874298109298e-115
"3617","2",0.45,1,0.25,-393.960409471214,24.672336168084,1.57014606520785e-128,2.17224661970502e-115
"3618","2",0.45,1,0.25,-393.960409471214,24.712356178089,5.95109244436626e-129,8.15020215673417e-116
"3619","2",0.45,1,0.25,-393.960409471214,24.752376188094,2.25194495938184e-129,3.05218691715999e-116
"3620","2",0.45,1,0.25,-393.960409471214,24.792396198099,8.50791769460106e-130,1.14087315405031e-116
"3621","2",0.45,1,0.25,-393.960409471214,24.832416208104,3.2091736799066e-130,4.25644551737276e-117
"3622","2",0.45,1,0.25,-393.960409471214,24.8724362181091,1.20855827655282e-130,1.58504017647623e-117
"3623","2",0.45,1,0.25,-393.960409471214,24.9124562281141,4.54408457098151e-131,5.8913787477624e-118
"3624","2",0.45,1,0.25,-393.960409471214,24.9524762381191,1.70580603908481e-131,2.1856321986699e-118
"3625","2",0.45,1,0.25,-393.960409471214,24.9924962481241,6.39318575536088e-132,8.09320755800339e-119
"3626","2",0.45,1,0.25,-393.960409471214,25.0325162581291,2.39226580263903e-132,2.99121571311052e-119
"3627","2",0.45,1,0.25,-393.960409471214,25.0725362681341,8.93729255583526e-133,1.1034641803971e-119
"3628","2",0.45,1,0.25,-393.960409471214,25.1125562781391,3.33354982199345e-133,4.06305024268192e-120
"3629","2",0.45,1,0.25,-393.960409471214,25.1525762881441,1.24140176802425e-133,1.49323990108561e-120
"3630","2",0.45,1,0.25,-393.960409471214,25.1925962981491,4.61553663318119e-134,5.47760126765379e-121
"3631","2",0.45,1,0.25,-393.960409471214,25.2326163081541,1.71331208574375e-134,2.00555545404549e-121
"3632","2",0.45,1,0.25,-393.960409471214,25.2726363181591,6.34972896423848e-135,7.32929765364293e-122
"3633","2",0.45,1,0.25,-393.960409471214,25.3126563281641,2.34951558952936e-135,2.67345860417664e-122
"3634","2",0.45,1,0.25,-393.960409471214,25.3526763381691,8.67972383726255e-136,9.73347646392059e-123
"3635","2",0.45,1,0.25,-393.960409471214,25.3926963481741,3.20138508550182e-136,3.53708838229226e-123
"3636","2",0.45,1,0.25,-393.960409471214,25.4327163581791,1.17889292314934e-136,1.28294265558558e-123
"3637","2",0.45,1,0.25,-393.960409471214,25.4727363681841,4.33426276990876e-137,4.64463913592647e-124
"3638","2",0.45,1,0.25,-393.960409471214,25.5127563781891,1.59096471423046e-137,1.67834061218961e-124
"3639","2",0.45,1,0.25,-393.960409471214,25.5527763881941,5.83056030026406e-138,6.05329193184671e-125
"3640","2",0.45,1,0.25,-393.960409471214,25.5927963981991,2.13336157379613e-138,2.17914695365946e-125
"3641","2",0.45,1,0.25,-393.960409471214,25.6328164082041,7.79333022328619e-139,7.83005471104282e-126
"3642","2",0.45,1,0.25,-393.960409471214,25.6728364182091,2.84240607528209e-139,2.80818974175145e-126
"3643","2",0.45,1,0.25,-393.960409471214,25.7128564282141,1.03503157830154e-139,1.00524395274875e-126
"3644","2",0.45,1,0.25,-393.960409471214,25.7528764382191,3.76292455433224e-140,3.59169833659197e-127
"3645","2",0.45,1,0.25,-393.960409471214,25.7928964482241,1.3658463774984e-140,1.28088929647329e-127
"3646","2",0.45,1,0.25,-393.960409471214,25.8329164582291,4.94974280297984e-141,4.55938948460129e-128
"3647","2",0.45,1,0.25,-393.960409471214,25.8729364682341,1.79088559805404e-141,1.61988856132118e-128
"3648","2",0.45,1,0.25,-393.960409471214,25.9129564782391,6.46930294090578e-142,5.74442981819813e-129
"3649","2",0.45,1,0.25,-393.960409471214,25.9529764882441,2.33319784432554e-142,2.03325596864904e-129
"3650","2",0.45,1,0.25,-393.960409471214,25.9929964982491,8.40136934781409e-143,7.18324232836022e-130
"3651","2",0.45,1,0.25,-393.960409471214,26.0330165082541,3.02032044732183e-143,2.53298319522989e-130
"3652","2",0.45,1,0.25,-393.960409471214,26.0730365182591,1.08407767561685e-143,8.91512472423814e-131
"3653","2",0.45,1,0.25,-393.960409471214,26.1130565282641,3.88483173527432e-144,3.13188536572284e-131
"3654","2",0.45,1,0.25,-393.960409471214,26.1530765382691,1.38991569173815e-144,1.09816501984697e-131
"3655","2",0.45,1,0.25,-393.960409471214,26.1930965482741,4.96488434938157e-145,3.84337414080233e-132
"3656","2",0.45,1,0.25,-393.960409471214,26.2331165582791,1.77065621714719e-145,1.34258263682141e-132
"3657","2",0.45,1,0.25,-393.960409471214,26.2731365682841,6.30469082540037e-146,4.68115141234407e-133
"3658","2",0.45,1,0.25,-393.960409471214,26.3131565782891,2.2412885530554e-146,1.62909963376933e-133
"3659","2",0.45,1,0.25,-393.960409471214,26.3531765882941,7.95492675829633e-147,5.65882018110876e-134
"3660","2",0.45,1,0.25,-393.960409471214,26.3931965982991,2.81889585619007e-147,1.96194770308923e-134
"3661","2",0.45,1,0.25,-393.960409471214,26.4332166083041,9.97301128413706e-148,6.78941320417408e-135
"3662","2",0.45,1,0.25,-393.960409471214,26.4732366183092,3.52271917278794e-148,2.34509440501621e-135
"3663","2",0.45,1,0.25,-393.960409471214,26.5132566283142,1.24232198020308e-148,8.08484487883923e-136
"3664","2",0.45,1,0.25,-393.960409471214,26.5532766383192,4.37416084519036e-149,2.78205889365863e-136
"3665","2",0.45,1,0.25,-393.960409471214,26.5932966483242,1.53765803401807e-149,9.55529740765065e-137
"3666","2",0.45,1,0.25,-393.960409471214,26.6333166583292,5.39671157635913e-150,3.27570931569585e-137
"3667","2",0.45,1,0.25,-393.960409471214,26.6733366683342,1.89105033119755e-150,1.1208558302021e-137
"3668","2",0.45,1,0.25,-393.960409471214,26.7133566783392,6.61578527686144e-151,3.8280482441734e-138
"3669","2",0.45,1,0.25,-393.960409471214,26.7533766883442,2.31080951937714e-151,1.30493323761613e-138
"3670","2",0.45,1,0.25,-393.960409471214,26.7933966983492,8.05844652084992e-152,4.43999440007079e-139
"3671","2",0.45,1,0.25,-393.960409471214,26.8334167083542,2.80571104424085e-152,1.50785571282795e-139
"3672","2",0.45,1,0.25,-393.960409471214,26.8734367183592,9.75301716849928e-153,5.11117061926902e-140
"3673","2",0.45,1,0.25,-393.960409471214,26.9134567283642,3.38485032374879e-153,1.72927553184885e-140
"3674","2",0.45,1,0.25,-393.960409471214,26.9534767383692,1.17285516053939e-153,5.83970938452618e-141
"3675","2",0.45,1,0.25,-393.960409471214,26.9934967483742,4.05745517297256e-154,1.96834621290046e-141
"3676","2",0.45,1,0.25,-393.960409471214,27.0335167583792,1.40141741868392e-154,6.62208810337107e-142
"3677","2",0.45,1,0.25,-393.960409471214,27.0735367683842,4.83265425595699e-155,2.22367660487938e-142
"3678","2",0.45,1,0.25,-393.960409471214,27.1135567783892,1.66382778704391e-155,7.45300652942971e-143
"3679","2",0.45,1,0.25,-393.960409471214,27.1535767883942,5.7192022394301e-156,2.49330021462873e-143
"3680","2",0.45,1,0.25,-393.960409471214,27.1935967983992,1.96275896016316e-156,8.32531818132799e-144
"3681","2",0.45,1,0.25,-393.960409471214,27.2336168084042,6.72516457390294e-157,2.77466333783445e-144
"3682","2",0.45,1,0.25,-393.960409471214,27.2736368184092,2.30061156151456e-157,9.23002623806125e-145
"3683","2",0.45,1,0.25,-393.960409471214,27.3136568284142,7.85756736076798e-158,3.06463498877488e-145
"3684","2",0.45,1,0.25,-393.960409471214,27.3536768384192,2.67939881556292e-158,1.0156352166242e-145
"3685","2",0.45,1,0.25,-393.960409471214,27.3936968484242,9.12202047587199e-159,3.35954079133799e-146
"3686","2",0.45,1,0.25,-393.960409471214,27.4337168584292,3.10062438247057e-159,1.10918823118831e-146
"3687","2",0.45,1,0.25,-393.960409471214,27.4737368684342,1.05223248754337e-159,3.65522192410792e-147
"3688","2",0.45,1,0.25,-393.960409471214,27.5137568784392,3.56515723545067e-160,1.20227939851087e-147
"3689","2",0.45,1,0.25,-393.960409471214,27.5537768884442,1.2060077645619e-160,3.94711895381925e-148
"3690","2",0.45,1,0.25,-393.960409471214,27.5937968984492,4.07310825379323e-161,1.29341583654801e-148
"3691","2",0.45,1,0.25,-393.960409471214,27.6338169084542,1.37342906893859e-161,4.23037901254696e-149
"3692","2",0.45,1,0.25,-393.960409471214,27.6738369184592,4.62371387124203e-162,1.38103131022182e-149
"3693","2",0.45,1,0.25,-393.960409471214,27.7138569284642,1.55410407797608e-162,4.49998335928223e-150
"3694","2",0.45,1,0.25,-393.960409471214,27.7538769384692,5.2152325985468e-163,1.46352930657133e-150
"3695","2",0.45,1,0.25,-393.960409471214,27.7938969484742,1.74731698571242e-163,4.75089101178161e-151
"3696","2",0.45,1,0.25,-393.960409471214,27.8339169584792,5.84486047246396e-164,1.53933036352741e-151
"3697","2",0.45,1,0.25,-393.960409471214,27.8739369684842,1.95200547366845e-164,4.97819293913713e-152
"3698","2",0.45,1,0.25,-393.960409471214,27.9139569784892,6.50867142140299e-165,1.60692174942882e-152
"3699","2",0.45,1,0.25,-393.960409471214,27.9539769884942,2.16674646813535e-165,5.17727036433986e-153
"3700","2",0.45,1,0.25,-393.960409471214,27.9939969984992,7.20158814317126e-166,1.66490734308952e-153
"3701","2",0.45,1,0.25,-393.960409471214,28.0340170085043,2.38975234941044e-166,5.34395012156574e-154
"3702","2",0.45,1,0.25,-393.960409471214,28.0740370185093,7.91738834333569e-167,1.71205543405258e-154
"3703","2",0.45,1,0.25,-393.960409471214,28.1140570285143,2.61887898622011e-167,5.47464980641874e-155
"3704","2",0.45,1,0.25,-393.960409471214,28.1540770385193,8.64875008526811e-168,1.74734216504744e-155
"3705","2",0.45,1,0.25,-393.960409471214,28.1940970485243,2.85164656862648e-168,5.56650568384227e-156
"3706","2",0.45,1,0.25,-393.960409471214,28.2341170585293,9.38733858023067e-169,1.76998847977125e-156
"3707","2",0.45,1,0.25,-393.960409471214,28.2741370685343,3.08527371686071e-169,5.61747698113355e-157
"3708","2",0.45,1,0.25,-393.960409471214,28.3141570785393,1.01239350481193e-169,1.77948871484031e-157
"3709","2",0.45,1,0.25,-393.960409471214,28.3541770885443,3.31672477139805e-170,5.62642126309707e-158
"3710","2",0.45,1,0.25,-393.960409471214,28.3941970985493,1.08486063799482e-170,1.77562937064211e-158
"3711","2",0.45,1,0.25,-393.960409471214,28.4342171085543,3.54276954789722e-171,5.59313700167397e-159
"3712","2",0.45,1,0.25,-393.960409471214,28.4742371185593,1.15509123264748e-171,1.7584970880127e-159
"3713","2",0.45,1,0.25,-393.960409471214,28.5142571285643,3.7600542018578e-172,5.51837112483996e-160
"3714","2",0.45,1,0.25,-393.960409471214,28.5542771385693,1.22201449333337e-172,1.72847541455566e-160
"3715","2",0.45,1,0.25,-393.960409471214,28.5942971485743,3.96518122865006e-173,5.40379114991008e-161
"3716","2",0.45,1,0.25,-393.960409471214,28.6343171585793,1.28455930609673e-173,1.68623052914388e-161
"3717","2",0.45,1,0.25,-393.960409471214,28.6743371685843,4.15479606301095e-174,5.25192335314966e-162
"3718","2",0.45,1,0.25,-393.960409471214,28.7143571785893,1.34168231880325e-174,1.63268666662348e-162
"3719","2",0.45,1,0.25,-393.960409471214,28.7543771885943,4.32567727562767e-175,5.06606017737611e-163
"3720","2",0.45,1,0.25,-393.960409471214,28.7943971985993,1.39239664127942e-175,1.56899250872599e-163
"3721","2",0.45,1,0.25,-393.960409471214,28.8344172086043,4.4748270265354e-176,4.85014161640145e-164
"3722","2",0.45,1,0.25,-393.960409471214,28.8744372186093,1.43580007359373e-176,1.49648024757971e-164
"3723","2",0.45,1,0.25,-393.960409471214,28.9144572286143,4.5995582530345e-177,4.60861654127821e-165
"3724","2",0.45,1,0.25,-393.960409471214,28.9544772386193,1.47110174028932e-177,1.41661935746072e-165
"3725","2",0.45,1,0.25,-393.960409471214,28.9944972486243,4.69757506227852e-178,4.34629077493538e-166
"3726","2",0.45,1,0.25,-393.960409471214,29.0345172586293,1.4976460347688e-178,1.33096731000371e-166
"3727","2",0.45,1,0.25,-393.960409471214,29.0745372686343,4.76704297369449e-179,4.06816913552116e-167
"3728","2",0.45,1,0.25,-393.960409471214,29.1145572786393,1.51493286209745e-179,1.24111952938636e-167
"3729","2",0.45,1,0.25,-393.960409471214,29.1545772886443,4.80664601081675e-180,3.77929864422216e-168
"3730","2",0.45,1,0.25,-393.960409471214,29.1945972986493,1.52263330735266e-180,1.1486608088668e-168
"3731","2",0.45,1,0.25,-393.960409471214,29.2346173086543,4.8156281607377e-181,3.48461965197292e-169
"3732","2",0.45,1,0.25,-393.960409471214,29.2746373186593,1.52060004376485e-181,1.055120210139e-169
"3733","2",0.45,1,0.25,-393.960409471214,29.3146573286643,4.79381737648899e-182,3.18883083241357e-170
"3734","2",0.45,1,0.25,-393.960409471214,29.3546773386693,1.50887202054853e-182,9.6193116235529e-171
"3735","2",0.45,1,0.25,-393.960409471214,29.3946973486743,4.74163105775451e-183,2.89627288989152e-171
"3736","2",0.45,1,0.25,-393.960409471214,29.4347173586793,1.48767322202928e-183,8.70398094692536e-172
"3737","2",0.45,1,0.25,-393.960409471214,29.4747373686843,4.66006276601607e-184,2.61083453185165e-172
"3738","2",0.45,1,0.25,-393.960409471214,29.5147573786893,1.45740555329844e-184,7.81670505300008e-173
"3739","2",0.45,1,0.25,-393.960409471214,29.5547773886943,4.55065076480175e-185,2.33588285320945e-173
"3740","2",0.45,1,0.25,-393.960409471214,29.5947973986993,1.41863616808222e-185,6.96724921775037e-174
"3741","2",0.45,1,0.25,-393.960409471214,29.6348174087044,4.41542977668851e-186,2.07421887451403e-174
"3742","2",0.45,1,0.25,-393.960409471214,29.6748374187094,1.37207979699908e-186,6.16354774055587e-175
"3743","2",0.45,1,0.25,-393.960409471214,29.7148574287144,4.25686807057755e-187,1.82805765604988e-175
"3744","2",0.45,1,0.25,-393.960409471214,29.7548774387194,1.31857684532788e-187,5.4116780629259e-176
"3745","2",0.45,1,0.25,-393.960409471214,29.7948974487244,4.07779259594749e-188,1.59903125250522e-176
"3746","2",0.45,1,0.25,-393.960409471214,29.8349174587294,1.25906819740096e-188,4.71590321020424e-177
"3747","2",0.45,1,0.25,-393.960409471214,29.8749374687344,3.88130533346105e-189,1.38821183443292e-177
"3748","2",0.45,1,0.25,-393.960409471214,29.9149574787394,1.19456778134901e-189,4.07877291517613e-178
"3749","2",0.45,1,0.25,-393.960409471214,29.9549774887444,3.67069431201334e-190,1.19615161912581e-178
"3750","2",0.45,1,0.25,-393.960409471214,29.9949974987494,1.12613400804644e-190,3.50127204415502e-179
"3751","2",0.45,1,0.25,-393.960409471214,30.0350175087544,3.44934284091906e-191,1.02293583857809e-179
"3752","2",0.45,1,0.25,-393.960409471214,30.0750375187594,1.05484120046015e-191,2.98300405470176e-180
"3753","2",0.45,1,0.25,-393.960409471214,30.1150575287644,3.22064042393715e-192,8.68244819343386e-181
"3754","2",0.45,1,0.25,-393.960409471214,30.1550775387694,9.81752076428625e-193,2.52239711975799e-181
"3755","2",0.45,1,0.25,-393.960409471214,30.1950975487744,2.98789857204044e-193,7.31421334424705e-182
"3756","2",0.45,1,0.25,-393.960409471214,30.2351175587794,9.07892244838742e-194,2.11692115710462e-182
"3757","2",0.45,1,0.25,-393.960409471214,30.2751375687844,2.75427433650955e-194,6.11539673454068e-183
"3758","2",0.45,1,0.25,-393.960409471214,30.3151575787894,8.34227530638099e-195,1.76330517202479e-183
"3759","2",0.45,1,0.25,-393.960409471214,30.3551775887944,2.52270387346819e-195,5.07473318364973e-184
"3760","2",0.45,1,0.25,-393.960409471214,30.3951975987994,7.61644768596757e-196,1.45774590097832e-184
"3761","2",0.45,1,0.25,-393.960409471214,30.4352176088044,2.2958477607186e-196,4.17958657413735e-185
"3762","2",0.45,1,0.25,-393.960409471214,30.4752376188094,6.90936510975491e-197,1.19610057571215e-185
"3763","2",0.45,1,0.25,-393.960409471214,30.5152576288144,2.07604915575103e-197,3.41652771058957e-186
"3764","2",0.45,1,0.25,-393.960409471214,30.5552776388194,6.2278989231502e-198,9.74058558241139e-187
"3765","2",0.45,1,0.25,-393.960409471214,30.5952976488244,1.86530524791444e-198,2.77183933184291e-187
"3766","2",0.45,1,0.25,-393.960409471214,30.6353176588294,5.57779697110978e-199,7.87288493084558e-188
"3767","2",0.45,1,0.25,-393.960409471214,30.6753376688344,1.66525185303944e-199,2.23194051551286e-188
"3768","2",0.45,1,0.25,-393.960409471214,30.7153576788394,4.96365493566102e-200,6.3155937404335e-189
"3769","2",0.45,1,0.25,-393.960409471214,30.7553776888444,1.47716045566908e-200,1.78372791927734e-189
"3770","2",0.45,1,0.25,-393.960409471214,30.7953976988494,4.38892537545197e-201,5.02835447593216e-190
"3771","2",0.45,1,0.25,-393.960409471214,30.8354177088544,1.30194654622457e-201,1.4148357007916e-190
"3772","2",0.45,1,0.25,-393.960409471214,30.8754377188594,3.85596021687829e-202,3.9734612220176e-191
"3773","2",0.45,1,0.25,-393.960409471214,30.9154577288644,1.14018774447182e-202,1.11381943068587e-191
"3774","2",0.45,1,0.25,-393.960409471214,30.9554777388694,3.36608149349142e-203,3.1163299931529e-192
"3775","2",0.45,1,0.25,-393.960409471214,30.9954977488744,9.92149955145552e-204,8.70271827556459e-193
"3776","2",0.45,1,0.25,-393.960409471214,31.0355177588794,2.9196745313924e-204,2.42576788665599e-193
"3777","2",0.45,1,0.25,-393.960409471214,31.0755377688844,8.57819667689027e-205,6.74879737734795e-194
"3778","2",0.45,1,0.25,-393.960409471214,31.1155577788894,2.51629752586784e-205,1.87407238983081e-194
